Review_Body,NaiveBayes_UWBR_predictions,NaiveBayes_UWBR_probabilities,roberta_UWBR_predictions,roberta_UWBR_probabilities,electra_UWBR_predictions,electra_UWBR_probabilities,skolkovo_UWBR_predictions,skolkovo_UWBR_probabilities,Date,Helper column,Quarter,Quarter Portion
"Callis is really nice (except on test day) but this guy can't teach. You can basically not show up at all in lecture and still do well because he just reads off straight from the powerpoint..words for words. And sometime, he might even forgets to turn on the monitor.",0,0.980563588,0,0.538289905,0,0.499851137,0,0.992187262,2/28/2007,59,Winter,Quarter End
"I found it really hard to understand what he was talking about in class, or to even follow along. He would just go on super fast like he was talking to himself and seemed to be annoyed when people asked for clarification. The class wasn't too hard, because section helped, and I eventually figured it out.",0,0.990313587,0,0.538290501,0,0.498565406,0,0.992769539,2/22/2007,53,Winter,Quarter End
"Although his explanations are not very clear, his tests are super easy and all multiple choice.  I rarely went to class, yet got an A.  If you just want to read a textbook/ do homework for the hour you would spend in class, Callis is tough to beat.  I reccommend his class!",0,0.98460086,0,0.538290143,0,0.500075817,0,0.992744803,1/13/2007,13,Winter,Quarter Beginning
His tests are fairly easy.  Most of the questions are recycled and they are multiple choice.  His lectures are boring and he is not very good at thoroughly explaining his 4 year old slides.  He expects you to basically know it already.,0,0.978076087,0,0.538289428,0,0.503529489,0,0.988405347,1/3/2007,3,Winter,Quarter Beginning
"He is really boring....puts you right to sleep. However, if you can drink enough coffee before class to stay awake, his lectures do make sense and are helpful (he does sample calculations). The first half of the quarter is easy. BE CAREFUL. The last half gets much more difficult. Buy his lecture notes at the UW bookstore or download online.",0,0.994624372,0,0.538289905,0,0.518297136,0,0.983144403,1/2/2007,2,Autumn,Quarter End
"Overall, the class was pretty easy, but Callis is absolutely HORRIBLE at explaining any kind of concept. His lectures basically consist of him going through practice problems without actually telling anyone what he is doing, or why he is doing it. If you can, avoid him, but his tests are easy enough that its not the end of the world if you get him.",0,0.987818872,0,0.538291633,0,0.506236792,1,0.931513608,12/25/2006,359,Autumn,Quarter End
"I thought Callis was a great prof. The lectures were super simple and very clear. I missed lecture regularly and still did well in his class. He's super into chemistry. His class is a bit on the easy side though, all multiple choice tests. Anyone taking him should have a pretty easy time. He explains things very clearly.",0,0.990563262,0,0.538290799,0,0.500176728,0,0.993173301,12/20/2006,354,Autumn,Quarter End
"He's a nice grandpa-type, but in my opinion not a very good professor.  I relied heavily on the book to explain the concepts.  He will give equations, but he's not so good at explaining what they mean in terms of chemistry.",0,0.989524237,0,0.53829205,0,0.500397623,0,0.992271066,12/5/2006,339,Autumn,Quarter End
"Very helpful professor, does lots of sample calculations in class (not all of them do!), midterms all multiple choice. Difficult, requires lots of studying, but overall a good class. Very passable.",0,0.992133303,0,0.538290262,0,0.501778424,0,0.993236125,12/4/2006,338,Autumn,Quarter End
"He's a cute little old man that uses handicap as an advantage for humor. But with all seriousness, just be sure to look over his lecture online off powerpoint even if you don't understand it because he explains it well once you get to class.",1,0.963529859,0,0.538290322,0,0.503545582,0,0.987309933,11/1/2006,305,Autumn,Quarter Beginning
Oh Callis... this guy is a piece of work for sure. rambles on and on and i'm often mistaken for being in a history class rather than a chem class. his tests are multiple choice though which is a plus. his face lightens up when he does demos,1,0.952083816,0,0.538294673,0,0.51636368,0,0.987495124,10/27/2006,300,Autumn,Quarter Beginning
"He's a nice guy, but is terrible at teaching concepts. He assumes that since he gets it, you should too right away. Also, he tends to use formulae without actually explaining what the hell they are.",1,0.96306054,0,0.538289905,0,0.554172635,1,0.939883649,10/17/2006,290,Autumn,Quarter Beginning
"Worst proffessor I ever had, period.",1,0.675597244,0,0.53829062,1,0.606326759,1,0.872963369,5/6/2006,126,Spring,Midterm
This guy is a real piece of work. Avoid at all costs.,1,0.965145208,0,0.538288832,0,0.55450058,0,0.984308541,5/4/2006,124,Spring,Midterm
Booooring,1,0.701854428,0,0.538291156,0,0.503723502,1,0.977617145,3/23/2006,82,Winter,Quarter End
Callis sucks soo bad. The class isn't hard but if you don't have a good TA then good luck to ya!,1,0.918789095,0,0.538287461,1,0.693387151,1,0.081979766,3/18/2006,77,Winter,Quarter End
Tests are pretty easy but the guy is kind of a jerk.  The class was easy overall but i never went to lecture so It would be beneficial to go to lecture but if you take high school chem than this class is easy.  But my brazilian TA kicked ass so he made the class a lot easier.,1,0.958199557,0,0.538297176,1,0.726137221,1,0.085805863,3/15/2006,74,Winter,Quarter End
Talks about random nonesense.,1,0.878580013,0,0.538288355,0,0.505982757,0,0.990214825,3/12/2006,71,Winter,Quarter End
"He is by far the worst teacher ever!  He'll put you to sleep faster than Chuck Liddell, can't explain things very well, goes at such a slow pace thle class can't even finish the cirriculum, he doesn't answer questions, he's caustic and rude, arrogant, and can't work with technology.  If you get Callis, you better be sure you have a good TA.",1,0.933021843,0,0.53828752,1,0.68919301,1,0.291215062,3/10/2006,69,Winter,Quarter End
"Alright, here's the truth about him. It is true that sometimes you get sleepy in lectures, but if you do what you are supposed to do as a student(reading the book),you will be cool.His tests are fair and his lectures do help for the tests. He likes to go over tons of examples, but if u read that section before class,u will see that chem makes sense",0,0.988996028,0,0.53829217,0,0.499356747,0,0.992859781,2/13/2006,44,Winter,Midterm
He is by far the worst teacher at the University of Washington. He needs to not just retire but he needs to die. He is a rude and disgusting old man that hates the younger generations! He does not care about any of us.,1,0.921405114,0,0.538295209,1,0.740098,1,0.036329966,9/3/2005,246,Summer,Quarter End
"I had him for Chem142. His notes and examples are helpful. However, watch out for his mathematical errors, because it might confuse you when you look back for examples.",0,0.986271654,0,0.538290203,0,0.500042319,0,0.993243635,8/29/2005,241,Summer,Quarter End
"He was a horrible prof.I just couldn't seem to pay attention to him in class.He's also very arrogant/rude. By chance, I met him in the bathroom & he was pretty cold. It's so blatant in his lectures that he has no passion for teaching. I also posted my worst grade ever in my undergrad years to him (the content wasn't that bad but he was..)",1,0.973614056,0,0.538290501,1,0.643587291,1,0.444165051,6/17/2005,168,Summer,Quarter End
"He is a poor old smuck that needs to retire!  He just fumbles around during lecture and has the perfect monotone voice to doze off too.  And his practice midterms are way easier than the actual, so you may think your prepared but your not.",1,0.874692344,0,0.538289785,1,0.627316654,1,0.516247809,3/22/2005,81,Winter,Quarter End
"He gives a lot of examples during his lectures which are really helpful and it keeps you alert, however, watch out for his mathematical errors. His midterms were multiple choice and the questions seem pretty straightforward.",0,0.98593965,0,0.538291454,0,0.501229107,0,0.993223906,3/3/2005,62,Winter,Quarter End
Extremely funny guy. If people got to know him outside of class they would realize he is a great caring teacher. He really tries to help his students by making class interesting and deviating from the mundane norm.,1,0.972976111,0,0.538288832,0,0.497990608,0,0.993397713,2/16/2005,47,Winter,Midterm
the most mundane professor ever! also shows signs of dislexia as he tends to mix numbers up when doing complicated chem problems! bad techer!,0,0.976745104,0,0.53829807,0,0.519506812,1,0.910639584,1/9/2005,9,Winter,Quarter Beginning
"Callis is a cute old man with a cane!  I did fall asleep a couple times during lecture...it was a little boring, but it was easy enough to get caught up. Not a very hard class, he's probably the best Chem. 142 prof. (from what I've heard).",0,0.980988009,0,0.538290441,0,0.505195558,0,0.987631261,12/23/2004,358,Autumn,Quarter End
"If your going to take the evil weed-out class that is Chemistry 142, your best bet is Callis.  He cares about teaching despite his occasional unclear moment, and relative to those of other classes his tests are cake.  Nice man, fair tests, class can be done with little chem experience.",0,0.989079349,0,0.538291037,0,0.503562033,1,0.978245556,12/19/2004,354,Autumn,Quarter End
he has his lecture notes all printed out and bound for the quarter--which helps with the studying. i took his class during the summer so it was really rushed and he wasn't able to go into detail on any of the chapters.,0,0.991154623,0,0.538291097,0,0.498892456,0,0.993400335,11/24/2004,329,Autumn,Midterm
Tries to make class interesting with experiments.  Will help you if you go to his office hours.  Some times confusing in his examples because he does them but doesn't always explain why.,0,0.985719313,0,0.538289905,0,0.499387175,0,0.993310571,11/22/2004,327,Autumn,Midterm
"His class was a joke then, he gets very focused on certain things but ignores the larger concepts. (and this was general chemistry)",0,0.982166443,0,0.538295805,0,0.503654301,0,0.984904945,7/14/2004,196,Summer,Quarter Beginning
"good lecturer, keeps you busy by writing down how to solve problems. it'll keep you more involved with the class. however he does fall behind on lectures.",0,0.979592286,0,0.538291454,0,0.499072015,0,0.99320823,3/13/2004,73,Winter,Quarter End
No Comments,1,0.920546766,0,0.538292468,0,0.498249233,0,0.992886603,2/29/2004,60,Winter,Quarter End
"He tries to make things interesing. Often falls behind on lectures, but will move homework dates back. Definatly need a previous understanding of subject matter if you intend to do well.",1,0.931771626,0,0.538291335,0,0.500045776,0,0.990090847,12/5/2003,339,Autumn,Quarter End
Constantly behind the other chemistry classes lectures. Requires homework to be turned in before topics are addressed in lecture. Can not present required methods correctly in lecture therefore confusing students before quizzes and exams.,0,0.982710481,0,0.538291037,0,0.498896182,0,0.993205547,10/31/2003,304,Autumn,Quarter Beginning
"This is a fun class, because it's not a class. You read a bunch of sci-fi stories, write a little, discuss a little. Frankly I think I wasted my tuition money even though the class was super-easy and I got an A. I learned very little. I think Professor Chizeck just offers this class to have a good time, and get paid for all his ""hard work"".",0,0.986978053,0,0.538289607,0,0.499428093,0,0.992614865,5/19/2016,140,Spring,Quarter End
"He is extremely enthusiastic and loves discussing sci-fi books. Course is supplemented with visits to research labs and guest authors. He only assigned four written short assignments and a written 10 page story for the entire course, but there were near-daily readings.",0,0.993386726,0,0.538291335,0,0.499719054,0,0.993043303,12/6/2013,340,Autumn,Quarter End
"Covers material really slowly and tries to influence you to have the same opinions as he does. Enjoys lecturing often. Genuinely tries to engage students, not always successful. Enjoys reading sci-fi books that have no plot, contain a lot of random technology, and usually some reference to sex.",0,0.984409252,0,0.538291752,0,0.510823786,1,0.971524715,9/17/2009,260,Summer,Quarter End
